record_id,date,year,month,week_of_year,weekly_tourist_arrivals,mount_siguniang_search,hotel_at_mount_siguniang_search,where_is_mount_siguniang_search,mount_siguniang_weather_search,mount_siguniang_travel_guide_search,mount_siguniang_travel_search,mount_siguniang_travel_strategy_search,mount_siguniang_altitude_search,tickets_to_mount_siguniang_search,ctrip_avg_rating,ctrip_review_volume,qunar_avg_rating,qunar_review_volume,dianping_avg_rating,dianping_review_volume,max_temperature_c,min_temperature_c,tourism_revenue,avg_tourist_spending,accommodation_demand,transport_demand,hotel_capacity,transport_capacity,staff_available,attraction_capacity,resource_utilization_rate_pct,allocation_priority,management_decision
11600,2047-10-07,2047,10,41,18623,8803,0,2080,4182,332,708,2992,1719,985,2.85,2,0.09,0,4.84,3,1.53,-14.19,5160683.61,277.11,7706,8660,15515,17135,610,39923,46.65,Medium,Increase Resources
11601,2047-10-08,2047,10,41,24738,9360,445,1748,2740,160,526,1336,1412,61,1.81,0,1.11,0,3.9,3,-1.1,-17.3,16340838.87,660.56,13497,22262,12167,29013,535,20587,100.0,Critical,Emergency Allocation
11602,2047-10-09,2047,10,41,22659,8958,167,1091,4678,378,503,1756,690,345,0.0,0,0.89,0,3.28,4,-0.83,-11.51,9809739.68,432.93,9625,17424,21303,15744,539,34393,65.88,High,Peak-Demand Allocation
11603,2047-10-10,2047,10,41,8472,6220,494,945,912,0,73,1449,2135,234,3.0,0,0.18,0,3.31,0,2.99,-17.3,5991062.64,707.16,5595,7144,19477,19222,602,56200,15.07,Low,Normal Allocation
11604,2047-10-11,2047,10,41,12669,6679,393,1466,1414,0,307,1851,2272,69,2.37,0,0.17,0,3.52,4,-1.1,-11.7,7530593.06,594.41,7332,6907,9030,27875,198,33851,37.43,Low,Normal Allocation
11605,2047-10-12,2047,10,41,8007,6864,645,971,2172,78,372,1042,1085,531,3.75,2,0.84,0,3.19,2,0.29,-17.3,3134227.91,391.44,5151,5214,22542,12053,148,30102,26.6,Low,Normal Allocation
11606,2047-10-13,2047,10,41,13591,6220,120,1918,1320,0,542,2735,264,364,1.76,2,0.31,0,3.8,2,-1.1,-16.61,8534640.69,627.96,6110,11985,29950,24550,355,42141,32.25,Low,Normal Allocation
11607,2047-10-14,2047,10,42,14191,7293,419,1072,912,183,155,515,696,475,1.84,2,1.64,0,3.78,4,0.33,-14.77,10304583.26,726.14,8384,10921,28029,12491,603,34545,41.08,Medium,Increase Resources
11608,2047-10-15,2047,10,42,21286,6220,533,945,4122,529,294,515,931,589,3.84,1,0.13,0,2.64,0,-1.1,-16.1,18560528.26,871.96,7497,9595,17539,16240,777,52702,40.39,Medium,Increase Resources
11609,2047-10-16,2047,10,42,24076,11107,180,945,912,0,674,1154,1300,395,3.47,0,0.0,0,2.82,7,-1.1,-17.3,15695587.89,651.92,11522,20790,26795,30792,741,32453,74.19,High,Peak-Demand Allocation
11610,2047-10-17,2047,10,42,15012,11414,672,1157,1331,112,331,889,2285,739,3.15,3,0.23,1,2.62,4,0.83,-17.3,10409286.62,693.4,9546,8785,19267,32180,454,19151,78.39,High,Peak-Demand Allocation
11611,2047-10-18,2047,10,42,19222,6220,0,1616,3911,1018,0,1051,2235,928,2.78,1,0.0,0,4.2,4,-1.1,-17.3,12392481.09,644.7,12618,9417,21573,34976,446,53192,36.14,Low,Normal Allocation
11612,2047-10-19,2047,10,42,22259,8097,125,945,4764,0,73,3711,1330,61,3.59,0,0.0,0,4.33,1,0.15,-17.3,18800442.85,844.62,16600,16155,16202,16458,638,53765,41.4,Medium,Increase Resources
11613,2047-10-20,2047,10,42,22073,15651,0,945,1551,0,176,2051,252,381,4.87,3,1.8,0,4.13,3,-0.45,-17.3,15527190.51,703.45,10746,14254,27494,28252,354,26608,82.96,High,Peak-Demand Allocation
11614,2047-10-21,2047,10,43,1489,6220,155,2209,912,368,101,3029,252,894,0.5,4,0.29,0,4.44,4,-1.1,-16.16,1226264.06,823.55,1111,860,27953,24239,579,52107,2.86,Low,Normal Allocation
11615,2047-10-22,2047,10,43,14890,10691,319,2483,1124,0,383,2653,252,289,3.19,3,0.55,0,4.77,4,1.94,-17.3,7441214.02,499.75,10877,8829,28371,9010,491,54794,27.17,Low,Normal Allocation
11616,2047-10-23,2047,10,43,15312,9591,596,1780,4605,220,580,4147,2059,1195,3.1,2,0.0,0,3.74,2,0.33,-17.3,10457800.9,682.98,11348,11522,19064,16915,491,50887,30.09,Low,Normal Allocation
11617,2047-10-24,2047,10,43,21383,13071,322,1307,4718,853,621,931,302,1218,4.14,1,0.45,1,4.76,3,-1.1,-16.87,15988812.53,747.73,12215,13485,12739,11883,594,48393,44.19,Medium,Increase Resources
11618,2047-10-25,2047,10,43,16645,10306,200,1026,3227,51,638,2764,252,171,4.55,2,1.31,0,3.52,6,-0.47,-17.3,11947384.68,717.78,8815,12430,10288,20533,218,53255,31.26,Low,Normal Allocation
11619,2047-10-26,2047,10,43,10852,7790,0,2018,3078,0,203,1588,2478,413,1.07,2,0.05,0,4.41,3,3.58,-17.3,5640148.37,519.73,7523,6415,23627,11525,491,15548,69.8,High,Peak-Demand Allocation
11620,2047-10-27,2047,10,43,13520,9561,30,1297,912,0,285,515,794,727,1.26,1,0.0,0,3.6,1,-0.78,-17.3,5638609.45,417.06,8308,6631,19954,35507,457,20454,66.1,High,Peak-Demand Allocation
11621,2047-10-28,2047,10,44,23063,9642,459,2354,3496,0,316,515,1254,1220,1.69,1,0.74,0,3.64,0,-0.63,-17.3,19907203.41,863.17,16505,15734,16236,20581,277,49936,46.19,Medium,Increase Resources
11622,2047-10-29,2047,10,44,24262,9067,621,2404,4087,194,983,1615,1385,777,3.16,1,0.0,0,4.07,2,3.51,-10.36,14375510.13,592.51,16432,19740,13317,38745,639,21389,100.0,Critical,Emergency Allocation
11623,2047-10-30,2047,10,44,17337,6220,258,1933,2984,1027,429,3543,1667,710,2.24,0,0.21,0,3.68,0,6.06,-14.58,11367719.22,655.69,7950,14105,13812,20370,499,22559,76.85,High,Peak-Demand Allocation
11624,2047-10-31,2047,10,44,34193,13804,717,1168,3065,217,313,1097,252,691,2.64,2,0.0,0,4.67,3,-1.1,-16.04,19428674.29,568.21,14502,23694,23279,26802,298,30873,100.0,Critical,Emergency Allocation
11625,2047-11-01,2047,11,44,8940,13220,114,1240,912,236,146,1227,252,783,2.12,2,0.08,0,3.65,3,0.07,-16.43,5269880.82,589.47,3815,6494,27156,30034,783,50723,17.63,Low,Normal Allocation
11626,2047-11-02,2047,11,44,11940,6220,273,945,4836,271,613,958,2257,614,3.22,2,1.31,0,4.63,5,0.19,-17.3,7396633.01,619.48,6913,9321,12350,21750,130,49722,24.01,Low,Normal Allocation
11627,2047-11-03,2047,11,44,14458,8508,299,1567,912,0,75,515,376,616,4.48,2,0.0,0,5.0,3,2.99,-16.52,9283237.4,642.08,8696,6680,20766,36733,785,34561,41.83,Medium,Increase Resources
11628,2047-11-04,2047,11,45,14687,8810,815,1548,2736,0,408,1301,1064,539,0.92,1,0.2,0,3.43,3,4.85,-14.84,12688327.49,863.92,8273,7928,27963,21512,360,33623,43.68,Medium,Increase Resources
11629,2047-11-05,2047,11,45,12570,6220,426,945,3607,801,336,3741,2508,596,2.56,6,0.65,0,3.27,4,0.21,-13.07,12193106.04,970.02,8375,6300,13507,35802,616,33889,37.09,Low,Normal Allocation
11630,2047-11-06,2047,11,45,23737,6220,0,3645,4855,510,281,2455,2419,535,3.58,1,0.41,0,2.6,8,-1.1,-17.3,15809501.22,666.03,14475,16882,14991,26740,532,55675,42.63,Medium,Increase Resources
11631,2047-11-07,2047,11,45,24366,7372,660,2117,4716,691,778,1220,1596,1184,2.05,1,0.0,0,3.36,6,0.94,-15.18,17051511.49,699.81,10185,12511,12819,24315,699,32713,74.48,High,Peak-Demand Allocation
11632,2047-11-08,2047,11,45,21823,8514,913,945,4889,387,480,1524,768,909,0.62,0,0.0,0,2.67,3,0.95,-12.51,10341233.36,473.87,14141,10120,12094,22958,191,49480,44.1,Medium,Increase Resources
11633,2047-11-09,2047,11,45,8099,6220,329,3407,2314,714,588,2611,1476,635,4.35,1,0.0,0,3.55,0,3.78,-15.97,5376654.11,663.87,3988,6349,25796,34021,382,45781,17.69,Low,Normal Allocation
11634,2047-11-10,2047,11,45,28824,10469,151,1248,7061,0,105,1221,437,1413,2.65,1,0.83,0,4.55,1,-1.1,-17.19,20362232.67,706.43,19787,16746,13147,15498,386,40448,71.26,High,Peak-Demand Allocation
11635,2047-11-11,2047,11,46,25622,13966,647,2385,4856,332,594,3478,1747,61,3.65,4,0.45,0,4.66,4,0.3,-12.93,19596893.06,764.85,15343,18216,20459,37354,792,23064,100.0,Critical,Emergency Allocation
11636,2047-11-12,2047,11,46,22625,12890,958,1763,2284,499,675,4024,1743,499,4.42,1,1.03,0,5.0,0,4.55,-12.68,14550474.52,643.11,16189,17565,20770,30039,352,34009,66.53,High,Peak-Demand Allocation
11637,2047-11-13,2047,11,46,24347,9547,648,1306,2421,783,429,515,309,666,0.2,5,0.0,0,3.62,1,2.92,-15.65,15378429.82,631.64,15908,21275,8695,14984,784,19207,100.0,Critical,Emergency Allocation
11638,2047-11-14,2047,11,46,12721,6220,0,1421,4331,471,273,1747,3477,625,2.3,0,0.39,0,4.83,3,2.37,-17.26,7269366.82,571.45,7446,7942,27284,19824,190,55206,23.04,Low,Normal Allocation
11639,2047-11-15,2047,11,46,23693,12594,628,2939,2143,475,195,2822,1775,887,2.43,3,0.64,0,3.12,2,3.27,-17.3,18046759.6,761.69,16502,17527,19560,12423,388,33129,71.52,High,Peak-Demand Allocation
11640,2047-11-16,2047,11,46,14882,10653,533,2473,912,411,381,4195,776,918,2.61,6,0.0,0,3.63,4,1.99,-14.3,8749485.19,587.92,9555,9771,22717,19073,383,42899,34.69,Low,Normal Allocation
11641,2047-11-17,2047,11,46,19081,11678,156,1634,3179,0,335,515,2433,812,2.52,0,0.22,0,3.79,3,-0.44,-14.92,15582317.21,816.64,10106,10443,16888,34777,590,27311,69.87,High,Peak-Demand Allocation
11642,2047-11-18,2047,11,47,18943,17022,787,945,912,132,249,1326,1329,228,4.08,3,0.53,0,3.7,7,2.56,-10.45,12872544.82,679.54,9815,15543,25067,9278,277,25309,74.85,High,Peak-Demand Allocation
11643,2047-11-19,2047,11,47,20588,7412,552,2019,3722,167,489,515,1228,1064,0.91,6,0.0,0,2.86,2,3.05,-13.81,16616000.14,807.07,8617,17750,21374,15149,520,53104,38.77,Low,Normal Allocation
11644,2047-11-20,2047,11,47,12020,6220,801,945,4250,639,432,3462,844,464,2.79,4,0.92,0,3.91,4,7.84,-7.02,8000253.8,665.58,8593,5881,18240,11160,294,26537,45.3,Medium,Increase Resources
11645,2047-11-21,2047,11,47,15495,6723,139,2240,2648,532,306,2350,2008,689,0.0,1,0.0,0,3.51,4,2.4,-10.9,9121239.2,588.66,9514,7632,20906,15532,506,38876,39.86,Low,Normal Allocation
11646,2047-11-22,2047,11,47,32002,12168,551,1186,5222,883,313,3909,2456,875,1.37,4,0.0,0,4.93,6,4.63,-14.4,22650023.49,707.77,16568,21234,14028,19091,387,16301,100.0,Critical,Emergency Allocation
11647,2047-11-23,2047,11,47,25186,10619,193,1287,4711,531,20,2035,1212,61,3.85,2,0.42,0,3.2,1,4.37,-12.16,16971126.99,673.83,9650,15235,17000,36296,784,29281,86.01,Critical,Emergency Allocation
11648,2047-11-24,2047,11,47,9333,6328,516,1274,1369,290,362,2072,1462,598,2.37,5,0.57,0,4.59,7,6.33,-8.16,6451172.79,691.22,4536,4947,10326,25819,464,17576,53.1,Medium,Increase Resources
11649,2047-11-25,2047,11,48,14663,6220,864,2696,3309,817,128,2975,788,61,0.52,2,0.29,0,1.98,5,3.76,-9.05,7079007.91,482.78,5734,6808,25038,37870,342,25085,58.45,Medium,Increase Resources
11650,2047-11-26,2047,11,48,13972,9461,55,945,2322,0,319,2582,1133,652,0.56,4,0.74,0,4.32,1,1.84,-13.04,6814439.85,487.72,9512,11479,26861,14420,560,18779,74.4,High,Peak-Demand Allocation
11651,2047-11-27,2047,11,48,20558,6402,74,2480,2702,276,474,1695,1881,61,2.37,2,0.6,0,3.62,5,12.65,-15.42,12840252.85,624.59,8147,9995,9010,11664,140,50220,40.94,Medium,Increase Resources
11652,2047-11-28,2047,11,48,29919,12648,729,2156,5375,50,3,3820,2127,1190,3.71,3,0.7,1,3.96,1,0.48,-11.65,11882371.78,397.15,13375,22888,15133,13838,583,54293,55.11,Medium,Increase Resources
11653,2047-11-29,2047,11,48,19939,9448,461,1816,4465,0,350,4195,1283,517,0.6,3,0.15,0,4.5,7,2.83,-3.7,14687511.7,736.62,13571,13208,26143,30638,767,54730,36.43,Low,Normal Allocation
11654,2047-11-30,2047,11,48,5320,8756,797,1509,2076,11,493,3041,1260,463,3.74,3,0.0,0,2.74,2,4.18,-10.48,3477233.84,653.62,2711,3080,19258,16648,223,45640,11.66,Low,Normal Allocation
11655,2047-12-01,2047,12,48,12599,8362,247,2317,3799,164,81,4657,1388,1609,2.39,1,0.0,0,5.0,3,9.46,-7.55,8795623.7,698.12,8419,9168,24250,15077,149,41070,30.68,Low,Normal Allocation
11656,2047-12-02,2047,12,49,9806,12001,491,1542,2064,467,287,4820,974,672,0.0,0,0.83,1,3.85,5,3.76,-11.57,8752020.32,892.52,6110,8215,9406,30994,575,58348,16.81,Low,Normal Allocation
11657,2047-12-03,2047,12,49,15369,11295,674,1548,2581,282,131,1738,2041,1089,2.14,2,0.0,0,3.22,2,2.67,-10.45,9749039.76,634.33,9705,12570,7528,21235,191,17258,89.05,Critical,Emergency Allocation
11658,2047-12-04,2047,12,49,28871,11919,544,1997,6254,501,620,2681,1668,305,2.45,0,0.61,0,4.29,2,6.44,-9.2,26149898.07,905.75,19304,21808,13269,31743,576,36142,79.88,High,Peak-Demand Allocation
11659,2047-12-05,2047,12,49,34708,11910,0,3418,8097,492,292,3243,1825,355,1.73,5,0.0,0,4.34,3,8.9,-12.04,23335079.72,672.33,12848,22689,10937,9677,303,18985,100.0,Critical,Emergency Allocation
11660,2047-12-06,2047,12,49,23516,11094,1284,945,6745,0,285,515,683,715,3.17,2,0.0,0,3.8,5,2.61,-8.12,16009111.56,680.78,15626,11874,18472,10139,577,58452,40.23,Medium,Increase Resources
11661,2047-12-07,2047,12,49,20136,7799,557,2409,4073,479,626,2888,2217,519,3.06,3,0.74,0,2.86,2,7.49,-11.25,14885388.77,739.24,14473,13665,14884,39561,125,31812,63.3,Medium,Increase Resources
11662,2047-12-08,2047,12,49,14767,8928,126,1875,3935,167,385,2561,975,543,2.35,7,0.0,0,5.0,3,7.22,-6.29,14448332.65,978.42,6854,10166,14953,25650,488,17267,85.52,Critical,Emergency Allocation
11663,2047-12-09,2047,12,50,23986,10172,594,1823,5470,0,843,1670,1208,727,1.29,2,0.0,0,4.3,3,4.33,-6.13,13963536.38,582.15,16501,19399,8940,11196,284,27772,86.37,Critical,Emergency Allocation
11664,2047-12-10,2047,12,50,29112,18852,631,945,3849,519,565,3180,852,492,3.0,0,0.75,0,3.05,2,3.71,-4.82,17626977.13,605.49,21791,18872,22486,32811,184,32876,88.55,Critical,Emergency Allocation
11665,2047-12-11,2047,12,50,6740,6974,793,945,1131,467,552,1422,1074,159,1.97,4,0.37,0,3.3,2,7.53,-9.52,3841179.05,569.91,3381,5585,16935,34161,795,15804,42.65,Medium,Increase Resources
11666,2047-12-12,2047,12,50,31680,10299,779,2342,7003,501,563,534,1420,966,2.66,2,0.35,0,4.61,4,5.01,-5.2,23570420.39,744.02,14147,25924,26921,26457,483,28631,100.0,Critical,Emergency Allocation
11667,2047-12-13,2047,12,50,18303,12181,464,989,1623,698,745,515,1346,779,3.55,4,0.0,0,3.29,4,6.79,-9.73,15683963.97,856.91,6826,11520,9138,10637,709,22003,83.18,High,Peak-Demand Allocation
11668,2047-12-14,2047,12,50,26694,10848,46,2946,5967,222,0,515,1125,595,2.49,1,0.12,0,4.42,2,10.8,-4.88,18915742.46,708.61,19630,17872,18343,20174,388,56486,47.26,Medium,Increase Resources
11669,2047-12-15,2047,12,50,32508,15741,661,1233,5193,118,619,1125,2625,1506,2.92,2,0.42,1,3.06,7,8.4,-6.52,22460589.32,690.92,12671,26107,11809,31034,618,26675,100.0,Critical,Emergency Allocation
11670,2047-12-16,2047,12,51,32297,10975,77,2579,7206,456,291,3013,2197,1119,3.77,6,0.16,0,3.62,1,7.24,-7.19,24892460.43,770.74,12533,16645,14808,20152,378,21487,100.0,Critical,Emergency Allocation
11671,2047-12-17,2047,12,51,25849,11308,881,1636,5443,314,214,3487,2042,662,3.75,1,0.99,0,3.65,5,13.57,-4.04,18297982.93,707.88,13701,18636,21151,26680,695,17871,100.0,Critical,Emergency Allocation
11672,2047-12-18,2047,12,51,16423,15054,341,1610,2865,1426,447,2119,2479,741,2.09,5,0.41,0,4.66,3,9.55,-9.49,9171392.21,558.45,11685,13262,25764,26037,217,49093,33.45,Low,Normal Allocation
11673,2047-12-19,2047,12,51,34110,18614,728,1379,5910,431,463,3961,1313,61,1.25,5,1.01,0,3.57,4,7.17,-6.56,23370116.55,685.14,18515,20156,18296,9859,581,38604,88.36,Critical,Emergency Allocation
11674,2047-12-20,2047,12,51,35273,17278,371,2542,3336,481,101,3553,1811,482,1.69,2,0.73,0,2.84,5,10.4,-4.33,25076819.45,710.94,14836,24949,21788,29919,432,30577,100.0,Critical,Emergency Allocation
11675,2047-12-21,2047,12,51,16961,11948,422,2794,2264,177,229,1757,1640,988,3.75,1,1.27,0,5.0,9,11.78,-10.86,11433385.94,674.1,10501,7658,23178,32338,237,51077,33.21,Low,Normal Allocation
11676,2047-12-22,2047,12,51,24164,12329,340,1932,912,124,184,1694,252,1486,3.26,2,0.62,0,4.41,6,10.99,-7.75,17151086.31,709.78,10197,12171,18883,37628,682,15454,100.0,Critical,Emergency Allocation
11677,2047-12-23,2047,12,52,26372,12741,769,2718,3867,0,314,5007,2211,599,3.99,4,0.0,0,3.95,5,12.06,-6.97,18705924.27,709.31,19576,22890,7951,23913,752,32890,80.18,High,Peak-Demand Allocation
11678,2047-12-24,2047,12,52,22619,13168,399,2241,1084,377,614,2408,1403,751,2.92,5,1.03,0,2.75,6,12.84,-8.87,21895718.75,968.02,12111,15006,6323,18889,641,22006,100.0,Critical,Emergency Allocation
11679,2047-12-25,2047,12,52,24143,9764,793,1112,6743,424,424,5832,1763,909,2.96,3,0.09,0,3.71,5,9.69,-6.23,13454421.21,557.28,14590,20656,28958,12583,203,59593,40.51,Medium,Increase Resources
11680,2047-12-26,2047,12,52,37348,16084,416,2583,1364,884,575,1347,1202,1005,1.83,3,0.53,0,3.88,6,13.69,-0.37,28334393.53,758.66,26842,19093,20931,13973,501,25928,100.0,Critical,Emergency Allocation
11681,2047-12-27,2047,12,52,34410,13606,522,2021,3542,417,342,2896,1661,472,0.71,4,0.54,0,2.58,4,14.44,-2.9,19151015.26,556.55,23106,30267,19802,25701,492,51307,67.07,High,Peak-Demand Allocation
11682,2047-12-28,2047,12,52,24862,12802,602,945,3653,367,820,1022,3599,432,0.0,3,0.65,0,4.75,7,11.31,-6.14,17288012.59,695.36,13794,14914,16089,8481,528,53162,46.77,Medium,Increase Resources
11683,2047-12-29,2047,12,52,15471,8587,640,1975,4603,596,424,515,252,1957,1.84,3,0.89,0,4.05,9,16.64,-2.09,8312894.1,537.32,7852,9464,18564,34221,390,34514,44.83,Medium,Increase Resources
11684,2047-12-30,2047,12,1,31745,13331,343,945,2767,479,726,2332,2430,309,1.4,5,0.21,0,3.77,8,10.23,-0.92,22973088.86,723.68,16556,14580,15798,39316,319,52482,60.49,Medium,Increase Resources
11685,2047-12-31,2047,12,1,30041,6564,803,1291,6405,856,547,4464,3280,1480,1.58,7,0.0,0,3.1,5,10.66,-6.61,20141926.59,670.48,20284,15059,24587,27616,462,25434,100.0,Critical,Emergency Allocation
11686,2048-01-01,2048,1,1,34208,11232,535,2142,4690,1028,366,2451,337,1123,5.0,3,0.57,0,5.0,6,8.5,-2.86,21190048.51,619.45,12712,30250,17209,30986,183,51780,66.06,High,Peak-Demand Allocation
11687,2048-01-02,2048,1,1,29088,11374,768,2305,4399,517,1018,4316,1278,940,1.61,4,0.0,0,4.63,5,12.19,-3.11,20997174.31,721.85,12434,23056,14363,34597,254,34277,84.86,High,Peak-Demand Allocation
11688,2048-01-03,2048,1,1,32287,14427,616,1675,3295,195,818,2147,2215,1088,0.63,7,0.4,0,3.43,7,10.9,-3.37,23134204.19,716.52,15182,21590,21232,18561,760,24823,100.0,Critical,Emergency Allocation
11689,2048-01-04,2048,1,1,41482,20079,789,2848,5489,489,503,5526,1493,1677,1.73,7,0.29,0,2.2,3,11.2,-2.57,31832213.29,767.37,19403,36373,21040,31858,355,25528,100.0,Critical,Emergency Allocation
11690,2048-01-05,2048,1,1,38594,15579,515,2318,7050,619,757,2288,1348,1034,3.62,1,0.96,0,2.73,7,14.13,-0.85,38776696.14,1004.73,14434,25655,19422,36955,358,17813,100.0,Critical,Emergency Allocation
11691,2048-01-06,2048,1,2,46298,18724,413,2071,9420,79,555,5766,2345,1211,3.99,9,0.66,0,3.92,3,11.31,-3.84,31231805.91,674.58,34329,31232,23032,17606,412,16898,100.0,Critical,Emergency Allocation
11692,2048-01-07,2048,1,2,33050,15990,759,2483,2909,454,503,3664,252,1689,0.34,6,0.0,0,4.6,6,12.04,-1.74,18820210.81,569.45,13630,19153,20462,26768,532,46297,71.39,High,Peak-Demand Allocation
11693,2048-01-08,2048,1,2,34233,17747,506,3486,4392,37,413,2062,2418,1416,1.5,3,1.31,0,3.8,6,16.66,-7.64,17660038.34,515.88,20798,24343,13767,22501,216,33380,100.0,Critical,Emergency Allocation
11694,2048-01-09,2048,1,2,33048,20387,1057,945,1239,714,569,2356,2462,352,1.48,5,0.68,0,4.01,5,10.75,-3.03,21629220.12,654.48,16841,27029,16299,19431,197,24479,100.0,Critical,Emergency Allocation
11695,2048-01-10,2048,1,2,31314,11402,672,3597,5930,185,645,4253,2705,366,3.64,2,0.29,1,3.82,8,16.59,-6.72,24045659.07,767.89,23122,26718,21733,17203,522,40075,78.14,High,Peak-Demand Allocation
11696,2048-01-11,2048,1,2,32987,11251,273,1984,2283,465,627,1997,2271,1141,1.3,3,1.41,0,4.46,7,19.41,-2.16,30891267.55,936.47,19368,28048,16586,36138,501,24580,100.0,Critical,Emergency Allocation
11697,2048-01-12,2048,1,2,32732,16458,499,1861,5270,530,712,4149,2550,732,1.37,1,0.01,0,2.85,3,18.15,-4.31,28126554.84,859.3,15868,26493,17956,8036,572,58669,55.79,Medium,Increase Resources
11698,2048-01-13,2048,1,3,32907,14181,388,2197,7031,139,583,2672,1916,1137,1.87,7,0.72,0,2.62,6,12.77,-0.74,24767699.8,752.66,22435,21050,19586,25533,213,18044,100.0,Critical,Emergency Allocation
11699,2048-01-14,2048,1,3,32245,15042,972,1800,4101,611,306,2158,599,1211,2.96,3,0.57,1,3.67,7,10.64,-2.81,21712628.74,673.36,20538,15019,24808,34462,751,49908,64.61,Medium,Increase Resources
11700,2048-01-15,2048,1,3,32532,13476,893,1685,3198,224,685,2544,1574,1777,0.7,8,1.21,0,3.64,9,14.08,-2.26,21110738.17,648.92,15001,18673,19742,10791,358,44493,73.12,High,Peak-Demand Allocation
11701,2048-01-16,2048,1,3,32417,12335,664,3304,7283,1128,440,1494,1779,947,0.94,5,0.58,0,2.94,3,13.95,0.3,19776916.41,610.08,18775,14759,6044,20245,311,41852,77.46,High,Peak-Demand Allocation
11702,2048-01-17,2048,1,3,38256,20171,767,2735,6223,1080,237,4057,1767,1016,2.79,4,0.0,1,5.0,3,10.73,-0.82,31959866.98,835.42,25259,32908,23484,29197,798,28115,100.0,Critical,Emergency Allocation
11703,2048-01-18,2048,1,3,23526,10724,666,985,2943,1032,553,4192,1423,643,0.97,5,0.0,0,4.84,8,13.31,0.96,17191439.43,730.74,10170,16366,16211,30804,560,50506,46.58,Medium,Increase Resources
11704,2048-01-19,2048,1,3,36004,17051,936,3203,5262,677,491,2774,1607,1068,5.0,3,0.0,0,2.43,9,15.18,-2.43,31650110.04,879.07,18757,22971,19114,24243,519,25370,100.0,Critical,Emergency Allocation
11705,2048-01-20,2048,1,4,34316,16558,845,3094,3507,750,424,2752,2485,664,1.29,2,0.2,0,3.66,8,17.81,-0.26,25242939.65,735.6,21090,29145,23458,27736,610,24119,100.0,Critical,Emergency Allocation
11706,2048-01-21,2048,1,4,29099,9271,900,1398,6986,575,326,1717,2191,1327,3.18,2,0.79,0,3.19,12,17.03,3.04,27748210.47,953.58,20375,15251,15638,8121,491,51249,56.78,Medium,Increase Resources
11707,2048-01-22,2048,1,4,34894,11964,655,2827,5331,830,679,3028,1357,964,3.43,6,0.61,0,3.41,8,16.33,1.99,22588968.01,647.36,23539,24004,13830,27345,147,40639,85.86,Critical,Emergency Allocation
11708,2048-01-23,2048,1,4,27059,12625,536,3216,7892,1221,476,4689,2498,1009,2.29,6,0.0,0,2.27,5,18.34,1.23,16689762.13,616.79,10549,12667,13209,28767,554,57623,46.96,Medium,Increase Resources
11709,2048-01-24,2048,1,4,40744,16994,904,1340,3498,310,418,2987,2167,1458,1.58,3,0.1,1,4.06,8,17.3,-1.3,26340634.86,646.49,27171,29960,25556,33214,513,23312,100.0,Critical,Emergency Allocation
11710,2048-01-25,2048,1,4,36595,13806,1157,2961,5616,813,715,4431,916,1147,3.7,6,0.0,0,4.32,2,16.83,-1.15,34921507.38,954.27,17081,29129,22546,33060,144,36033,100.0,Critical,Emergency Allocation
11711,2048-01-26,2048,1,4,37664,14863,1036,2159,5217,64,586,4967,2154,1481,3.43,4,0.82,0,2.38,7,12.71,0.65,27377991.5,726.9,19328,28383,9491,14593,773,57125,65.93,High,Peak-Demand Allocation
11712,2048-01-27,2048,1,5,19409,10133,1174,3208,5729,525,714,2327,2483,894,2.89,4,1.01,0,3.97,7,15.74,-0.13,14818077.57,763.46,14331,12119,16174,29801,252,43188,44.94,Medium,Increase Resources
11713,2048-01-28,2048,1,5,42174,23446,781,1968,4283,652,604,7433,1428,1483,2.28,5,0.78,0,4.12,5,18.35,0.81,36987952.02,877.03,21158,19731,26571,36642,351,16641,100.0,Critical,Emergency Allocation
11714,2048-01-29,2048,1,5,26438,15625,468,3661,1282,790,720,5544,2191,745,3.51,10,0.25,0,3.79,7,14.22,1.42,20733484.0,784.23,15808,14220,28540,32076,694,49669,53.23,Medium,Increase Resources
11715,2048-01-30,2048,1,5,46104,17193,497,2582,6587,921,324,3664,1336,1535,2.61,8,0.0,0,3.44,10,21.06,2.09,32462151.78,704.11,25999,35475,19581,9532,477,42509,100.0,Critical,Emergency Allocation
